,:ID,:LABEL,name
2706,Q21115155,Molecular Function,glycogen phosphorylase activity
2707,Q21115237,Molecular Function,ATPase-coupled lipid transmembrane transporter activity
2708,Q21115406,Molecular Function,UTP binding
2709,Q21115644,Molecular Function,collagen fibril binding
2710,Q21115797,Molecular Function,dicarboxylic acid transmembrane transporter activity
2711,Q21115875,Molecular Function,N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity
2712,Q21116180,Molecular Function,alpha-2B adrenergic receptor binding
2713,Q21116641,Molecular Function,UDP-sugar diphosphatase activity
2714,Q21116865,Molecular Function,kinase regulator activity
2715,Q21117461,Molecular Function,Lys63-specific deubiquitinase activity
2716,Q21117485,Molecular Function,17-beta-hydroxysteroid dehydrogenase (NAD+) activity
2717,Q21117708,Molecular Function,ammonium transmembrane transporter activity
2718,Q21117978,Molecular Function,3'-5'-exodeoxyribonuclease activity
2719,Q21118042,Molecular Function,RNA pyrophosphohydrolase activity
2720,Q21118242,Molecular Function,single-stranded DNA helicase activity
2721,Q21118279,Molecular Function,FAT10 activating enzyme activity
2722,Q21118330,Molecular Function,hydroxyacid-oxoacid transhydrogenase activity
2723,Q21118408,Molecular Function,hyaluronan synthase activity
2724,Q21118487,Molecular Function,thrombopoietin receptor activity
2725,Q21118968,Molecular Function,L-DOPA receptor activity
2726,Q21118969,Molecular Function,L-DOPA binding
2727,Q21119129,Molecular Function,4-hydroxyphenylpyruvate dioxygenase activity
2728,Q21119155,Molecular Function,IMP dehydrogenase activity
2729,Q21119195,Molecular Function,glutamine-phenylpyruvate transaminase activity
2730,Q21119210,Molecular Function,olfactory receptor binding
2731,Q21119235,Molecular Function,ribose phosphate diphosphokinase activity
2732,Q21119476,Molecular Function,carbohydrate response element binding
2733,Q21119510,Molecular Function,myosin II heavy chain binding
2734,Q21119650,Molecular Function,sodium:potassium:chloride symporter activity
2735,Q21119760,Molecular Function,GMP synthase (glutamine-hydrolyzing) activity
2736,Q21119772,Molecular Function,[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity
2737,Q21120482,Molecular Function,phosphatidic acid transfer activity
2738,Q21120584,Molecular Function,N-box binding
2739,Q21120616,Molecular Function,natural killer cell lectin-like receptor binding
2740,Q21120740,Molecular Function,L-amino acid transmembrane transporter activity
2741,Q21120744,Molecular Function,L-tryptophan transmembrane transporter activity
2742,Q21120745,Molecular Function,L-phenylalanine transmembrane transporter activity
2743,Q21120747,Molecular Function,L-leucine transmembrane transporter activity
2744,Q21120757,Molecular Function,lactose binding
2745,Q21120848,Molecular Function,mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity
2746,Q21121083,Molecular Function,methotrexate transmembrane transporter activity
2747,Q21121169,Molecular Function,recombination hotspot binding
2748,Q21121254,Molecular Function,CMP-N-acetylneuraminate transmembrane transporter activity
2749,Q21121258,Molecular Function,L-alanine transmembrane transporter activity
2750,Q21121262,Molecular Function,amino acid:proton symporter activity
2751,Q21121713,Molecular Function,NAD(P)+ transhydrogenase (B-specific) activity
2752,Q21121871,Molecular Function,bisphosphoglycerate 2-phosphatase activity
2753,Q21122126,Molecular Function,sulfide:quinone oxidoreductase activity
2754,Q21122295,Molecular Function,sodium:inorganic phosphate symporter activity
2755,Q21122361,Molecular Function,L-malate dehydrogenase activity
2756,Q21122381,Molecular Function,creatine transmembrane transporter activity
2757,Q21122389,Molecular Function,diacylglycerol O-acyltransferase activity
2758,Q21122439,Molecular Function,orexigenic neuropeptide QRFP receptor binding
2759,Q21122481,Molecular Function,NAD transmembrane transporter activity
2760,Q21122512,Molecular Function,glycosylphosphatidylinositol phospholipase D activity
2761,Q21122744,Molecular Function,SUMO activating enzyme activity
2762,Q21122986,Molecular Function,bisphosphoglycerate 3-phosphatase activity
2763,Q21123051,Molecular Function,[heparan sulfate]-glucosamine N-sulfotransferase activity
2764,Q21123082,Molecular Function,substance K receptor activity
2765,Q21123106,Molecular Function,nitrilase activity
2766,Q21123151,Molecular Function,N-terminal protein N-methyltransferase activity
2767,Q21123412,Molecular Function,sodium:proton antiporter activity involved in regulation of cardiac muscle cell membrane potential
2768,Q21123423,Molecular Function,potassium:proton antiporter activity
2769,Q21123708,Molecular Function,spermine:oxygen oxidoreductase (spermidine-forming) activity
2770,Q21123911,Molecular Function,syntaxin-3 binding
2771,Q21123927,Molecular Function,methionine-tRNA ligase activity
2772,Q21124400,Molecular Function,peptide:proton symporter activity
2773,Q21124411,Molecular Function,high-affinity oligopeptide transmembrane transporter activity
2774,Q21124563,Molecular Function,succinate-CoA ligase (GDP-forming) activity
2775,Q21125276,Molecular Function,aspartate-tRNA(Asn) ligase activity
2776,Q21125880,Molecular Function,calcium-dependent phospholipase C activity
2777,Q21126054,Molecular Function,protein prenyltransferase activity
2778,Q21126276,Molecular Function,pyrimidine- and adenine-specific:sodium symporter activity
2779,Q21126277,Molecular Function,purine-specific nucleoside:sodium symporter activity
2780,Q21126815,Molecular Function,isoprenoid binding
2781,Q21126877,Molecular Function,L-tyrosine transmembrane transporter activity
2782,Q21127093,Molecular Function,Rho-dependent protein serine/threonine kinase activity
2783,Q21127169,Molecular Function,triokinase activity
2784,Q21131515,Molecular Function,very-long-chain-(S)-2-hydroxy-acid oxidase activity
2785,Q21132055,Molecular Function,cysteine-type endopeptidase regulator activity involved in apoptotic process
2786,Q21132317,Molecular Function,ribosylnicotinamide kinase activity
2787,Q21132858,Molecular Function,CTP binding
2788,Q21132897,Molecular Function,large ribosomal subunit rRNA binding
2789,Q21133115,Molecular Function,globoside alpha-N-acetylgalactosaminyltransferase activity
2790,Q21133640,Molecular Function,protein histidine kinase activity
2791,Q21133822,Molecular Function,L-threonine ammonia-lyase activity
2792,Q21134199,Molecular Function,13-prostaglandin reductase activity
2793,Q21134467,Molecular Function,protein C-terminal methylesterase activity
2794,Q21136021,Molecular Function,monosialoganglioside sialyltransferase activity
2795,Q21136127,Molecular Function,sodium-dependent organic anion transmembrane transporter activity
2796,Q21138156,Molecular Function,triose-phosphate isomerase activity
2797,Q21143818,Molecular Function,oligosaccharyl transferase activity
2798,Q21147840,Molecular Function,CTP synthase activity
2799,Q21150781,Molecular Function,lysophosphatidic acid receptor activity
2800,Q21154680,Molecular Function,glucuronylgalactosylproteoglycan 4-beta-N-acetylgalactosaminyltransferase activity
2801,Q21157139,Molecular Function,cysteine dioxygenase activity
2802,Q21157929,Molecular Function,C-4 methylsterol oxidase activity
2803,Q21158588,Molecular Function,1-alkenylglycerophosphocholine O-acyltransferase activity
2804,Q21159903,Molecular Function,uridine phosphorylase activity
2805,Q21172590,Molecular Function,inositol-3-phosphate synthase activity
2806,Q21172861,Molecular Function,hepatocyte growth factor receptor binding
2807,Q21173417,Molecular Function,alpha-1B adrenergic receptor binding
2808,Q21173628,Molecular Function,interleukin-9 receptor activity
2809,Q21173639,Molecular Function,S-adenosyl-L-methionine binding
2810,Q21173757,Molecular Function,lead ion binding
2811,Q21173858,Molecular Function,tyrosyl-RNA phosphodiesterase activity
2812,Q21174143,Molecular Function,pyridoxal kinase activity
2813,Q21198647,Molecular Function,diphosphate-fructose-6-phosphate 1-phosphotransferase activity
2814,Q21198661,Molecular Function,phosphoribosylanthranilate isomerase activity
2815,Q21198975,Molecular Function,diaminohydroxyphosphoribosylaminopyrimidine deaminase activity
2816,Q21199021,Molecular Function,thymidylate synthase (FAD) activity
2817,Q21199022,Molecular Function,1-deoxy-D-xylulose-5-phosphate reductoisomerase activity
2818,Q21199135,Molecular Function,phosphoglucosamine mutase activity
2819,Q21199149,Molecular Function,4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity
2820,Q21199182,Molecular Function,aspartate kinase activity
2821,Q21199266,Molecular Function,UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity
2822,Q21199310,Molecular Function,4-hydroxy-tetrahydrodipicolinate synthase activity
2823,Q21199316,Molecular Function,UDP-N-acetylmuramate-L-alanine ligase activity
2824,Q21204073,Molecular Function,type II site-specific deoxyribonuclease activity
2825,Q21206537,Molecular Function,cyclic-GMP-AMP synthase activity
2826,Q21207388,Molecular Function,peptide-O-fucosyltransferase activity
2827,Q21209191,Molecular Function,methylarsonite methyltransferase activity
2828,Q21209212,Molecular Function,acyloxyacyl hydrolase activity
2829,Q21209240,Molecular Function,phosphoacetylglucosamine mutase activity
2830,Q21209251,Molecular Function,methylmalonyl-CoA decarboxylase activity
2831,Q21209273,Molecular Function,ethanolamine-phosphate phospho-lyase activity
2832,Q21209325,Molecular Function,5-oxoprolinase (ATP-hydrolyzing) activity
2833,Q21209326,Molecular Function,phosphocholine phosphatase activity
2834,Q21209339,Molecular Function,inositol oxygenase activity
2835,Q21209345,Molecular Function,N-acylneuraminate-9-phosphatase activity
2836,Q21209362,Molecular Function,selenocysteine lyase activity
2837,Q21210428,Molecular Function,myosin phosphatase regulator activity
2838,Q21217173,Molecular Function,spermidine synthase activity
2839,Q21296418,Molecular Function,tryptophanase activity
2840,Q21416530,Molecular Function,enterobactin transmembrane transporter activity
2841,Q21418787,Molecular Function,interleukin-12 receptor activity
2842,Q21421090,Molecular Function,galactose transmembrane transporter activity
2843,Q21424493,Molecular Function,palmitoyl-CoA 9-desaturase activity
2844,Q21426046,Molecular Function,extracellular matrix structural constituent conferring compression resistance
2845,Q21426883,Molecular Function,TFIID-class transcription factor complex binding
2846,Q21431325,Molecular Function,histone acetyltransferase activity (H4-K5 specific)
2847,Q21431327,Molecular Function,histone acetyltransferase activity (H4-K16 specific)
2848,Q21433492,Molecular Function,linoleoyl-CoA desaturase activity
2849,Q21433611,Molecular Function,propionyl-CoA C2-trimethyltridecanoyltransferase activity
2850,Q21441786,Molecular Function,retinal isomerase activity
2851,Q21468759,Molecular Function,phosphodiesterase decapping endonuclease activity
2852,Q21496797,Molecular Function,taste receptor binding
2853,Q21499176,Molecular Function,protein ADP-ribosylase activity
2854,Q21750223,Molecular Function,L-valine transmembrane transporter activity
2855,Q21750264,Molecular Function,anthranilate synthase activity
2856,Q21756462,Molecular Function,ABC-type molybdate transporter activity
2857,Q21756531,Molecular Function,xylose isomerase activity
2858,Q21756534,Molecular Function,isocitrate lyase activity
2859,Q21756668,Molecular Function,flavin reductase (NADH) activity
2860,Q21756732,Molecular Function,rRNA (adenine-C2-)-methyltransferase activity
2861,Q21756761,Molecular Function,4-hydroxy-4-methyl-2-oxoglutarate aldolase activity
2862,Q21756828,Molecular Function,precorrin-2 dehydrogenase activity
2863,Q21757911,Molecular Function,precorrin-8X methylmutase activity
2864,Q21758064,Molecular Function,ADP-glyceromanno-heptose 6-epimerase activity
2865,Q21758097,Molecular Function,4-hydroxyproline epimerase activity
2866,Q21758301,Molecular Function,4-alpha-D-(1->4)-alpha-D-glucanotrehalose trehalohydrolase activity
2867,Q21758337,Molecular Function,chloromuconate cycloisomerase activity
2868,Q21758650,Molecular Function,phenylacetaldehyde dehydrogenase activity
2869,Q21758701,Molecular Function,carbamate kinase activity
2870,Q21758740,Molecular Function,N-acetyl-anhydromuramoyl-L-alanine amidase activity
2871,Q21759035,Molecular Function,leucyltransferase activity
2872,Q21759143,Molecular Function,chromate transmembrane transporter activity
2873,Q21759192,Molecular Function,N2-acetyl-L-ornithine:2-oxoglutarate 5-aminotransferase activity
2874,Q21759491,Molecular Function,glycine dehydrogenase (cyanide-forming) activity
2875,Q21759533,Molecular Function,23S rRNA (guanine(1835)-N(2))-methyltransferase activity
2876,Q21759593,Molecular Function,nicotianamine synthase activity
2877,Q21759901,Molecular Function,phosphoenolpyruvate carboxylase activity
2878,Q21759963,Molecular Function,glutamate N-acetyltransferase activity
2879,Q21759977,Molecular Function,L-aspartate oxidase activity
2880,Q21760403,Molecular Function,acetate kinase activity
2881,Q21761041,Molecular Function,site-specific DNA-methyltransferase (adenine-specific) activity
2882,Q21761075,Molecular Function,adenosylcobinamide kinase activity
2883,Q21761166,Molecular Function,arabinose-5-phosphate isomerase activity
2884,Q21761347,Molecular Function,tartronate-semialdehyde synthase activity
2885,Q21762015,Molecular Function,anthranilate phosphoribosyltransferase activity
2886,Q21762077,Molecular Function,epoxyqueuosine reductase activity
2887,Q21762315,Molecular Function,GDP-mannose 6-dehydrogenase activity
2888,Q21762614,Molecular Function,threonine efflux transmembrane transporter activity
2889,Q21762774,Molecular Function,isochorismate synthase activity
2890,Q21762867,Molecular Function,molybdenum ion transmembrane transporter activity
2891,Q21762980,Molecular Function,[glutamate-ammonia-ligase] adenylyltransferase activity
2892,Q21763260,Molecular Function,protein-N(PI)-phosphohistidine-sugar phosphotransferase activity
2893,Q21763278,Molecular Function,heptose-1-phosphate adenylyltransferase activity
2894,Q21772080,Molecular Function,glutamate dehydrogenase (NADP+) activity
2895,Q21832642,Molecular Function,starch binding
2896,Q21978763,Molecular Function,methylenetetrahydrofolate-tRNA-(uracil-5-)-methyltransferase (FADH2-oxidizing) activity
2897,Q21978827,Molecular Function,ABC-type L-arabinose transporter activity
2898,Q22240998,Molecular Function,bacterial-type RNA polymerase transcription regulatory region sequence-specific DNA binding
2899,Q22243230,Molecular Function,ligand-gated channel activity
2900,Q22243234,Molecular Function,serotonin receptor activity
2901,Q22243415,Molecular Function,pyrokinin receptor activity
2902,Q22243611,Molecular Function,auxin binding
2903,Q22243653,Molecular Function,neuronal pentraxin receptor activity
2904,Q22243684,Molecular Function,high mobility group box 1 receptor activity
2905,Q22243687,Molecular Function,interleukin-26 receptor activity
2906,Q22243689,Molecular Function,interleukin-24 receptor activity
2907,Q22243691,Molecular Function,interleukin-35 binding
2908,Q22243692,Molecular Function,interleukin-35 receptor activity
2909,Q22243694,Molecular Function,interleukin-14 binding
2910,Q22243705,Molecular Function,interleukin-10 binding
2911,Q22243720,Molecular Function,type III interferon binding
2912,Q22243724,Molecular Function,granulocyte macrophage colony-stimulating factor receptor activity
2913,Q22243806,Molecular Function,salty taste receptor activity
2914,Q22243810,Molecular Function,umami taste receptor activity
2915,Q22243830,Molecular Function,icosanoid binding
2916,Q22243878,Molecular Function,activating MHC class I receptor activity
2917,Q22243901,Molecular Function,high-affinity IgG receptor activity
2918,Q22275628,Molecular Function,glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) activity
2919,Q22276487,Molecular Function,diaminopimelate dehydrogenase activity
2920,Q22284376,Molecular Function,ent-kaurene oxidase activity
2921,Q22312383,Molecular Function,odorant binding
2922,Q22312515,Molecular Function,zf-TRAF domain binding
2923,Q22312520,Molecular Function,type-I dockerin domain binding
2924,Q22312522,Molecular Function,type-III cohesin domain binding
2925,Q22312570,Molecular Function,N-terminal myristoylation domain binding
2926,Q22312575,Molecular Function,myosin head/neck binding
2927,Q22312582,Molecular Function,myosin I heavy chain binding
2928,Q22312584,Molecular Function,myosin XI tail binding
2929,Q22312588,Molecular Function,RNA polymerase I general transcription initiation factor binding
2930,Q22312595,Molecular Function,preprotein binding
2931,Q22312596,Molecular Function,Hsp27 protein binding
2932,Q22312600,Molecular Function,hexon binding
2933,Q22312616,Molecular Function,ubiquitin activating enzyme binding
2934,Q22312630,Molecular Function,CCR9 chemokine receptor binding
2935,Q22312634,Molecular Function,D2 dopamine receptor binding
2936,Q22312645,Molecular Function,nociceptin receptor binding
2937,Q22312655,Molecular Function,A1 adenosine receptor binding
2938,Q22312662,Molecular Function,B1 bradykinin receptor binding
2939,Q22312674,Molecular Function,type 1B melatonin receptor binding
2940,Q22312677,Molecular Function,endothelial differentiation G protein-coupled receptor binding
2941,Q22312683,Molecular Function,Edg-7 lysophosphatidic acid receptor binding
2942,Q22312699,Molecular Function,P2Y5 nucleotide receptor binding
2943,Q22312700,Molecular Function,P2Y2 nucleotide receptor binding
2944,Q22312710,Molecular Function,type 1F serotonin receptor binding
2945,Q22312721,Molecular Function,H2 histamine receptor binding
2946,Q22312733,Molecular Function,type 1 member 2 taste receptor binding
2947,Q22312748,Molecular Function,type 1 melanin-concentrating hormone receptor binding
2948,Q22312765,Molecular Function,type 2 somatostatin receptor binding
2949,Q22312785,Molecular Function,torso binding
2950,Q22312791,Molecular Function,interleukin-18 receptor binding
2951,Q22312821,Molecular Function,netrin receptor binding
2952,Q22312857,Molecular Function,protein-containing complex binding
2953,Q22312872,Molecular Function,TORC2 complex binding
2954,Q22312873,Molecular Function,proteasome core complex binding
2955,Q22312877,Molecular Function,exon-exon junction complex binding
2956,Q22313030,Molecular Function,protein-lipid complex binding
2957,Q22313089,Molecular Function,cellotetraose binding
2958,Q22313120,Molecular Function,rhamnose binding
2959,Q22313158,Molecular Function,arabinogalactan binding
2960,Q22313233,Molecular Function,amylopectin binding
2961,Q22313287,Molecular Function,adenyl ribonucleotide binding
2962,Q22313436,Molecular Function,purine ribonucleotide binding
2963,Q22313507,Molecular Function,D3 vitamins binding
2964,Q22313550,Molecular Function,(25S)-Delta(4)-dafachronate binding
2965,Q22313575,Molecular Function,bacteriochlorophyll binding
2966,Q22313613,Molecular Function,salicylic acid binding
2967,Q22313666,Molecular Function,methyl-CpNpN binding
2968,Q22313705,Molecular Function,dethiobiotin binding
2969,Q22313775,Molecular Function,flurbiprofen binding
2970,Q22313780,Molecular Function,hydroxyectoine binding
2971,Q22313892,Molecular Function,peptidase regulator activity
2972,Q22313903,Molecular Function,ubiquitin ligase activator activity
2973,Q22313917,Molecular Function,cyclase activator activity
2974,Q22313960,Molecular Function,alpha-amylase inhibitor activity
2975,Q22314216,Molecular Function,fatty acid derivative binding
2976,Q22314329,Molecular Function,all-trans-retinol binding
2977,Q22314371,Molecular Function,carbon dioxide binding
2978,Q22314380,Molecular Function,host cell extracellular matrix binding
2979,Q22314400,Molecular Function,phosphatidylinositol bisphosphate binding
2980,Q22314559,Molecular Function,alkene binding
2981,Q22314599,Molecular Function,GAG codon-amino acid adaptor activity
2982,Q22314640,Molecular Function,CUG codon-amino acid adaptor activity
2983,Q22314646,Molecular Function,CCU codon-amino acid adaptor activity
2984,Q22314650,Molecular Function,CCA codon-amino acid adaptor activity
2985,Q22314674,Molecular Function,UAG codon-amino acid adaptor activity
2986,Q22314682,Molecular Function,CUU codon-amino acid adaptor activity
2987,Q22314699,Molecular Function,AAU codon-amino acid adaptor activity
2988,Q22314710,Molecular Function,AGG codon-amino acid adaptor activity
2989,Q22314725,Molecular Function,AUU codon-amino acid adaptor activity
2990,Q22314746,Molecular Function,GGC codon-amino acid adaptor activity
2991,Q22314764,Molecular Function,poly(3-hydroxyalkanoate) binding
2992,Q22314776,Molecular Function,DNA template activity
2993,Q22314809,Molecular Function,rRNA 2'-O-ribose methylation guide activity
2994,Q22314912,Molecular Function,single adenine insertion binding
2995,Q22314955,Molecular Function,RNA polymerase III cis-regulatory region sequence-specific DNA binding
2996,Q22315043,Molecular Function,RNA polymerase I cis-regulatory region sequence-specific DNA binding
2997,Q22315050,Molecular Function,RNA polymerase III type 2 promoter sequence-specific DNA binding
2998,Q22315272,Molecular Function,U11 snRNA binding
2999,Q22315446,Molecular Function,amylin binding
3000,Q22315463,Molecular Function,ACP phosphopantetheine attachment site binding
3001,Q22315473,Molecular Function,iron-sulfur-molybdenum cofactor binding
3002,Q22315503,Molecular Function,peroxisome membrane targeting sequence binding
3003,Q22315521,Molecular Function,ciliary targeting signal binding
3004,Q22315528,Molecular Function,HDEL sequence binding
3005,Q22315559,Molecular Function,tryparedoxin peroxidase activity
3006,Q22315571,Molecular Function,diarylpropane peroxidase activity
3007,Q22315581,Molecular Function,manganese peroxidase activity
3008,Q22315656,Molecular Function,[formate-C-acetyltransferase]-activating enzyme activity
3009,Q22315670,Molecular Function,glycerol dehydratase activity
3010,Q22315679,Molecular Function,prophage integrase activity
3011,Q22315685,Molecular Function,retroviral integrase activity
3012,Q22315724,Molecular Function,cytochrome bo3 ubiquinol oxidase activity
3013,Q22315771,Molecular Function,uracil oxygenase activity
3014,Q22315794,Molecular Function,ortho-trichlorophenol reductive dehalogenase activity
3015,Q22315991,Molecular Function,aureusidin synthase activity
3016,Q22315999,Molecular Function,2-octaprenylphenol hydroxylase activity
3017,Q22316042,Molecular Function,pyruvate dehydrogenase (quinone) activity
3018,Q22316079,Molecular Function,oxoglutarate dehydrogenase (NADP+) activity
3019,Q22316090,Molecular Function,phenylglyoxylate dehydrogenase (acylating) activity
3020,Q22316102,Molecular Function,(R)-dehydropantoate dehydrogenase activity
3021,Q22316126,Molecular Function,pyruvate dehydrogenase [NAD(P)+] activity
3022,Q22316147,Molecular Function,succinate-semialdehyde dehydrogenase (NADP+) activity
3023,Q22316164,Molecular Function,glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity
3024,Q22316179,Molecular Function,succinylglutamate-semialdehyde dehydrogenase activity
3025,Q22316195,Molecular Function,glycolaldehyde dehydrogenase activity
3026,Q22316203,Molecular Function,2-oxoaldehyde dehydrogenase (NAD+) activity
3027,Q22316256,Molecular Function,1-hydroxy-2-naphthaldehyde dehydrogenase activity
3028,Q22316267,Molecular Function,4-formylbenzenesulfonate dehydrogenase activity
3029,Q22316335,Molecular Function,pyruvate oxidase activity
3030,Q22316354,Molecular Function,abscisic aldehyde oxidase activity
3031,Q22316429,Molecular Function,2'-deoxymugineic-acid 3-dioxygenase activity
3032,Q22316454,Molecular Function,hyoscyamine (6S)-dioxygenase activity
3033,Q22316480,Molecular Function,C-20 gibberellin 2-beta-dioxygenase activity
3034,Q22316485,Molecular Function,flavone synthase activity
3035,Q22316537,Molecular Function,taurine dioxygenase activity
3036,Q22316595,Molecular Function,dibenzothiophene dioxygenase activity
3037,Q22316608,Molecular Function,1-indanone monooxygenase activity
3038,Q22316625,Molecular Function,1-naphthoic acid dioxygenase activity
3039,Q22316665,Molecular Function,chlorite O2-lyase activity
3040,Q22316765,Molecular Function,phenanthrene-4-carboxylate dioxygenase activity
3041,Q22316809,Molecular Function,catechol dioxygenase activity
3042,Q22316815,Molecular Function,dihydroxyfluorene dioxygenase activity
3043,Q22316870,Molecular Function,phenanthrene dioxygenase activity
3044,Q22316884,Molecular Function,dihydroxydibenzothiophene dioxygenase activity
3045,Q22316899,Molecular Function,tryptophan 2'-dioxygenase activity
3046,Q22316910,Molecular Function,chlorophyllide a oxygenase activity
3047,Q22316922,Molecular Function,phenylalanine 2-monooxygenase activity
3048,Q22316929,Molecular Function,tryptophan 2-monooxygenase activity
3049,Q22316953,Molecular Function,Oplophorus-luciferin 2-monooxygenase activity
3050,Q22316986,Molecular Function,omega-3 fatty acid desaturase activity
3051,Q22317010,Molecular Function,plasmanylethanolamine desaturase activity
3052,Q22317032,Molecular Function,monoprenyl isoflavone epoxidase activity
3053,Q22317052,Molecular Function,carotene epsilon hydroxylase activity
3054,Q22317068,Molecular Function,estradiol 6-beta-monooxygenase activity
3055,Q22317088,Molecular Function,testosterone 15-alpha-hydroxylase activity
3056,Q22317123,Molecular Function,5-methylthiopropyl glucosinolate S-oxygenase activity
3057,Q22317125,Molecular Function,8-methylthiopropyl glucosinolate S-oxygenase activity
3058,Q22317142,Molecular Function,alpha-pinene monooxygenase activity
3059,Q22317149,Molecular Function,ammonia monooxygenase activity
3060,Q22317151,Molecular Function,hydroxymethylsilanetriol oxidase activity
3061,Q22317159,Molecular Function,methyl tertiary butyl ether 3-monooxygenase activity
3062,Q22317171,Molecular Function,alpha-pinene dehydrogenase activity
3063,Q22317175,Molecular Function,hercynylselenocysteine synthase
3064,Q22317195,Molecular Function,phenylboronic acid monooxygenase activity
3065,Q22317204,Molecular Function,(S)-canadine synthase activity
3066,Q22317211,Molecular Function,(S)-stylopine synthase activity
3067,Q22317233,Molecular Function,thioacetamide S-oxygenase activity
3068,Q22317286,Molecular Function,melilotate 3-monooxygenase activity
3069,Q22317303,Molecular Function,tocopherol omega-hydroxylase activity
3070,Q22317311,Molecular Function,tyrosine N-monooxygenase activity
3071,Q22317329,Molecular Function,7-deoxyloganin 7-hydroxylase activity
3072,Q22317352,Molecular Function,hydroxyphenylacetonitrile 2-monooxygenase activity
3073,Q22317426,Molecular Function,3-(3-hydroxyphenyl)propionate hydroxylase activity
3074,Q22317438,Molecular Function,phenylacetone monooxygenase activity
3075,Q22317444,Molecular Function,licodione synthase activity
3076,Q22317466,Molecular Function,2-hydroxyquinoline 8-monooxygenase activity
3077,Q22317483,Molecular Function,salicylate 1-monooxygenase activity
3078,Q22317571,Molecular Function,pentachlorophenol monooxygenase activity
3079,Q22317573,Molecular Function,anthraniloyl-CoA monooxygenase activity
3080,Q22317608,Molecular Function,phenol 2-monooxygenase activity
3081,Q22317618,Molecular Function,branched-chain dodecylbenzene sulfonate monooxygenase activity
3082,Q22317620,Molecular Function,4-hydroxypyridine-3-hydroxylase activity
3083,Q22317653,Molecular Function,2-methylnaphthalene hydroxylase activity
3084,Q22317669,Molecular Function,taxoid 14-beta-hydroxylase activity
3085,Q22317694,Molecular Function,gibberellin 12-aldehyde oxidase activity
3086,Q22317713,Molecular Function,indole-2-monooxygenase activity
3087,Q22317809,Molecular Function,butane monooxygenase activity
3088,Q22317846,Molecular Function,pyrrole-2-carboxylate monooxygenase activity
3089,Q22317875,Molecular Function,delta12-fatty acid dehydrogenase activity
3090,Q22317906,Molecular Function,7-hydroxymethyl chlorophyll a reductase activity
3091,Q22317939,Molecular Function,pteridine oxidase activity
3092,Q22317955,Molecular Function,TTP reductase activity
3093,Q22318073,Molecular Function,ferredoxin hydrogenase activity
3094,Q22318096,Molecular Function,carbonyl sulfide nitrogenase activity
3095,Q22318113,Molecular Function,glucose-6-phosphate dehydrogenase (coenzyme F420) activity
3096,Q22318121,Molecular Function,uracil dehydrogenase activity
3097,Q22318135,Molecular Function,alkan-1-ol dehydrogenase (acceptor) activity
3098,Q22318140,Molecular Function,endosulfan hydroxyether dehydrogenase activity
3099,Q22318150,Molecular Function,citronellol dehydrogenase activity
3100,Q22318185,Molecular Function,phenyllactate dehydrogenase activity
3101,Q22318223,Molecular Function,L-sorbose oxidase activity
3102,Q22318242,Molecular Function,pyridoxine 4-oxidase activity
3103,Q22318266,Molecular Function,D-mannitol oxidase activity
3104,Q22318269,Molecular Function,4-hydroxymandelate oxidase activity
3105,Q22318284,Molecular Function,hydroxyphytanate oxidase activity
3106,Q22318292,Molecular Function,galactose oxidase activity
3107,Q22318295,Molecular Function,nucleoside oxidase activity
3108,Q22318339,Molecular Function,alcohol dehydrogenase (cytochrome c(L)) activity
3109,Q22318400,Molecular Function,L-rhamnose 1-dehydrogenase activity
3110,Q22318432,Molecular Function,pterocarpin synthase activity
3111,Q22318439,Molecular Function,ribitol 2-dehydrogenase activity
3112,Q22318491,Molecular Function,2-(S)-hydroxypropyl-CoM dehydrogenase activity
3113,Q22318513,Molecular Function,(S)-2-hydroxy-fatty acid dehydrogenase activity
3114,Q22318517,Molecular Function,15-hydroxyprostaglandin-I dehydrogenase (NADP+) activity
3115,Q22318526,Molecular Function,3-alpha-hydroxyglycyrrhetinate dehydrogenase activity
3116,Q22318559,Molecular Function,hydroxycyclohexanecarboxylate dehydrogenase activity
3117,Q22318606,Molecular Function,4-carboxy-2-hydroxymuconate semialdehyde hemiacetal dehydrogenase activity
3118,Q22318631,Molecular Function,(+)-neomenthol dehydrogenase activity
3119,Q22318645,Molecular Function,3-dehydro-L-gulonate 2-dehydrogenase activity
3120,Q22318649,Molecular Function,3-hydroxypropionate dehydrogenase (NAD+) activity
3121,Q22318664,Molecular Function,aryl-alcohol dehydrogenase (NADP+) activity
3122,Q22318724,Molecular Function,D-arabinitol 4-dehydrogenase activity
3123,Q22318778,Molecular Function,dihydrokaempferol 4-reductase activity
3124,Q22318790,Molecular Function,2-dehydropantoate 2-reductase activity
3125,Q22318818,Molecular Function,3beta-hydroxy-5beta-steroid dehydrogenase activity
3126,Q22318834,Molecular Function,hydroxymethylfurfural reductase (NADPH) activity
